cohort,policy_name,dataset_name,case_id,budget,candidate_rank_added_order,label,label_key,ground_truth_diagnosis,is_truth_candidate,sources,source_ranks,source_scores,has_source__current_pool,has_source__ranked_diff_top10,has_source__llm_diff_top10,has_source__ddxplus_mlp_top5,has_source__branch_top10,has_source__casebase_prior_top1,has_source__rarebench_graph_top1,has_source__ddxplus_visible_bayes_top10,has_source__rarebench_visible_hpo_top10,split,predicted_diagnosis,llm_predicted_diagnosis,casebase_prior_top_label,rarebench_graph_top_label,ddxplus_mlp_top1,ddxplus_mlp_top5,ranked_differential,llm_ranked_differential,confidence,num_questions,branch_count,branch_question_count,resolver_margin,resolver_support_count,ddxplus_mlp_confidence,ddxplus_mlp_margin,ddxplus_mlp_entropy,rarebench_graph_top_score,rarebench_graph_margin,rarebench_graph_visible_phenotypes,casebase_prior_top_score,casebase_prior_margin,correct_top1,gtpa_at_3,gtpa_at_5,true_rank,candidate_rank,resolver_score,support_count,has_current_pool,rank_current_pool,rr_current_pool,score_current_pool,has_ranked_diff_top10,rank_ranked_diff_top10,rr_ranked_diff_top10,score_ranked_diff_top10,has_llm_diff_top10,rank_llm_diff_top10,rr_llm_diff_top10,score_llm_diff_top10,has_ddxplus_mlp_top5,rank_ddxplus_mlp_top5,rr_ddxplus_mlp_top5,score_ddxplus_mlp_top5,has_branch_top10,rank_branch_top10,rr_branch_top10,score_branch_top10,has_casebase_prior_top1,rank_casebase_prior_top1,rr_casebase_prior_top1,score_casebase_prior_top1,has_rarebench_graph_top1,rank_rarebench_graph_top1,rr_rarebench_graph_top1,score_rarebench_graph_top1,has_ddxplus_visible_bayes_top10,rank_ddxplus_visible_bayes_top10,rr_ddxplus_visible_bayes_top10,score_ddxplus_visible_bayes_top10,has_rarebench_visible_hpo_top10,rank_rarebench_visible_hpo_top10,rr_rarebench_visible_hpo_top10,score_rarebench_visible_hpo_top10,ranked_differential_candidate_rank,ranked_differential_candidate_rr,llm_ranked_differential_candidate_rank,llm_ranked_differential_candidate_rr,ddxplus_mlp_top5_candidate_rank,ddxplus_mlp_top5_candidate_rr,is_predicted_diagnosis,is_llm_predicted_diagnosis,is_casebase_prior_top_label,is_rarebench_graph_top_label,is_ddxplus_mlp_top1,workup_id,case_group,pool_size,added_rank_inv,current_rank_inv,is_current_prediction,source_count,resolver_score_pool_minmax,resolver_score_rank_within_pool,resolver_score_minus_pool_max,score_ranked_diff_top10_pool_minmax,score_ranked_diff_top10_rank_within_pool,score_ranked_diff_top10_minus_pool_max,score_llm_diff_top10_pool_minmax,score_llm_diff_top10_rank_within_pool,score_llm_diff_top10_minus_pool_max,score_branch_top10_pool_minmax,score_branch_top10_rank_within_pool,score_branch_top10_minus_pool_max,score_ddxplus_visible_bayes_top10_pool_minmax,score_ddxplus_visible_bayes_top10_rank_within_pool,score_ddxplus_visible_bayes_top10_minus_pool_max,score_rarebench_visible_hpo_top10_pool_minmax,score_rarebench_visible_hpo_top10_rank_within_pool,score_rarebench_visible_hpo_top10_minus_pool_max,source_count_pool_minmax,source_count_rank_within_pool,source_count_minus_pool_max,logistic_C2_balanced_score
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,test:17941,5,1,Acute dystonic reactions,acute dystonic reactions,Acute dystonic reactions,1,"[""current_pool"", ""ranked_diff_top10"", ""llm_diff_top10"", ""ddxplus_mlp_top5"", ""casebase_prior_top1"", ""ddxplus_visible_bayes_top10""]","{""current_pool"": 1, ""ranked_diff_top10"": 1, ""llm_diff_top10"": 1, ""ddxplus_mlp_top5"": 1, ""casebase_prior_top1"": 1, ""ddxplus_visible_bayes_top10"": 1}","{""current_pool"": 8.0, ""ranked_diff_top10"": 10.0, ""llm_diff_top10"": 10.0, ""ddxplus_mlp_top5"": 5.0, ""casebase_prior_top1"": 1.0, ""ddxplus_visible_bayes_top10"": -6.805479663209102}",1,1,1,1,0,1,0,1,0,validate,Acute dystonic reactions,Acute dystonic reactions,Acute dystonic reactions,,Acute dystonic reactions,"[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Anaphylaxis"", ""Anemia"", ""URTI"", ""Viral pharyngitis"", ""Bronchospasm / acute asthma exacerbation"", ""Pericarditis"", ""Acute laryngitis""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola"", ""Atrial fibrillation"", ""Epiglottitis"", ""Anaphylaxis"", ""Bronchiectasis"", ""Anemia""]",0.998310923576355,3,0,0,1.334475907084082,3,0.998310923576355,0.996892150840722,0.0035747866482617,0.0,0.0,0,1.0,0.354673637336925,True,True,True,1,1.0,2.299408823251724,3.0,1,1.0,1.0,8.0,1,1.0,1.0,10.0,1,1.0,1.0,10.0,1,1.0,1.0,5.0,0,99.0,0.0,0.0,1,1.0,1.0,1.0,0,99.0,0.0,0.0,1,1.0,1.0,-6.805479663209102,0,99.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1,1,0,1,scale_meddx100|ddxplus|test:17941|5,scale_meddx100|ddxplus|test:17941,23,1.0,1.0,1,6,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7060719277395007,14.0,-6.805479663209102,0.0,1.0,0.0,1.0,1.0,0,0.9951948894529656
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,test:17941,5,2,Myasthenia gravis,myasthenia gravis,Acute dystonic reactions,0,"[""current_pool"", ""ranked_diff_top10"", ""llm_diff_top10"", ""ddxplus_mlp_top5""]","{""current_pool"": 2, ""ranked_diff_top10"": 2, ""llm_diff_top10"": 2, ""ddxplus_mlp_top5"": 2}","{""current_pool"": 7.0, ""ranked_diff_top10"": 9.0, ""llm_diff_top10"": 9.0, ""ddxplus_mlp_top5"": 4.0}",1,1,1,1,0,0,0,0,0,validate,Acute dystonic reactions,Acute dystonic reactions,Acute dystonic reactions,,Acute dystonic reactions,"[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Anaphylaxis"", ""Anemia"", ""URTI"", ""Viral pharyngitis"", ""Bronchospasm / acute asthma exacerbation"", ""Pericarditis"", ""Acute laryngitis""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola"", ""Atrial fibrillation"", ""Epiglottitis"", ""Anaphylaxis"", ""Bronchiectasis"", ""Anemia""]",0.998310923576355,3,0,0,1.334475907084082,3,0.998310923576355,0.996892150840722,0.0035747866482617,0.0,0.0,0,1.0,0.354673637336925,True,True,True,1,2.0,0.964932916167642,2.0,1,2.0,0.5,7.0,1,2.0,0.5,9.0,1,2.0,0.5,9.0,1,2.0,0.5,4.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,2,0.5,2,0.5,2,0.5,0,0,0,0,0,scale_meddx100|ddxplus|test:17941|5,scale_meddx100|ddxplus|test:17941,23,0.5,0.5,0,4,0.4196439129963309,2.0,-1.334475907084082,0.9,2.0,-1.0,0.9,2.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,2.0,-2,0.0002636687045670044
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,test:17941,5,3,Guillain-Barré syndrome,guillain barre syndrome,Acute dystonic reactions,0,"[""current_pool"", ""ranked_diff_top10"", ""llm_diff_top10"", ""ddxplus_mlp_top5""]","{""current_pool"": 3, ""ranked_diff_top10"": 3, ""llm_diff_top10"": 3, ""ddxplus_mlp_top5"": 3}","{""current_pool"": 6.0, ""ranked_diff_top10"": 8.0, ""llm_diff_top10"": 8.0, ""ddxplus_mlp_top5"": 3.0}",1,1,1,1,0,0,0,0,0,validate,Acute dystonic reactions,Acute dystonic reactions,Acute dystonic reactions,,Acute dystonic reactions,"[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Anaphylaxis"", ""Anemia"", ""URTI"", ""Viral pharyngitis"", ""Bronchospasm / acute asthma exacerbation"", ""Pericarditis"", ""Acute laryngitis""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola"", ""Atrial fibrillation"", ""Epiglottitis"", ""Anaphylaxis"", ""Bronchiectasis"", ""Anemia""]",0.998310923576355,3,0,0,1.334475907084082,3,0.998310923576355,0.996892150840722,0.0035747866482617,0.0,0.0,0,1.0,0.354673637336925,True,True,True,1,3.0,0.7822700094439419,2.0,1,3.0,0.3333333333333333,6.0,1,3.0,0.3333333333333333,8.0,1,3.0,0.3333333333333333,8.0,1,3.0,0.3333333333333333,3.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,0,0,0,0,0,scale_meddx100|ddxplus|test:17941|5,scale_meddx100|ddxplus|test:17941,23,0.3333333333333333,0.3333333333333333,0,4,0.34020483940636953,3.0,-1.517138813807782,0.8,3.0,-2.0,0.8,3.0,-2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,2.0,-2,0.00023571247055676639
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,test:17941,5,4,Anaphylaxis,anaphylaxis,Acute dystonic reactions,0,"[""current_pool"", ""ranked_diff_top10"", ""llm_diff_top10""]","{""current_pool"": 4, ""ranked_diff_top10"": 4, ""llm_diff_top10"": 8}","{""current_pool"": 5.0, ""ranked_diff_top10"": 7.0, ""llm_diff_top10"": 3.0}",1,1,1,0,0,0,0,0,0,validate,Acute dystonic reactions,Acute dystonic reactions,Acute dystonic reactions,,Acute dystonic reactions,"[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Anaphylaxis"", ""Anemia"", ""URTI"", ""Viral pharyngitis"", ""Bronchospasm / acute asthma exacerbation"", ""Pericarditis"", ""Acute laryngitis""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola"", ""Atrial fibrillation"", ""Epiglottitis"", ""Anaphylaxis"", ""Bronchiectasis"", ""Anemia""]",0.998310923576355,3,0,0,1.334475907084082,3,0.998310923576355,0.996892150840722,0.0035747866482617,0.0,0.0,0,1.0,0.354673637336925,True,True,True,1,4.0,0.5572112240694862,2.0,1,4.0,0.25,5.0,1,4.0,0.25,7.0,1,8.0,0.125,3.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,4,0.25,8,0.125,99,0.0,0,0,0,0,0,scale_meddx100|ddxplus|test:17941|5,scale_meddx100|ddxplus|test:17941,23,0.25,0.25,0,3,0.242328035986877,4.0,-1.7421975991822376,0.7,4.0,-3.0,0.3,8.0,-7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,4.0,-3,0.0009411850952670403
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,test:17941,5,5,Anemia,anemia,Acute dystonic reactions,0,"[""current_pool"", ""ranked_diff_top10"", ""llm_diff_top10""]","{""current_pool"": 5, ""ranked_diff_top10"": 5, ""llm_diff_top10"": 10}","{""current_pool"": 4.0, ""ranked_diff_top10"": 6.0, ""llm_diff_top10"": 1.0}",1,1,1,0,0,0,0,0,0,validate,Acute dystonic reactions,Acute dystonic reactions,Acute dystonic reactions,,Acute dystonic reactions,"[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Anaphylaxis"", ""Anemia"", ""URTI"", ""Viral pharyngitis"", ""Bronchospasm / acute asthma exacerbation"", ""Pericarditis"", ""Acute laryngitis""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola"", ""Atrial fibrillation"", ""Epiglottitis"", ""Anaphylaxis"", ""Bronchiectasis"", ""Anemia""]",0.998310923576355,3,0,0,1.334475907084082,3,0.998310923576355,0.996892150840722,0.0035747866482617,0.0,0.0,0,1.0,0.354673637336925,True,True,True,1,5.0,0.5551161790930612,2.0,1,5.0,0.2,4.0,1,5.0,0.2,6.0,1,10.0,0.1,1.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,5,0.2,10,0.1,99,0.0,0,0,0,0,0,scale_meddx100|ddxplus|test:17941|5,scale_meddx100|ddxplus|test:17941,23,0.2,0.2,0,3,0.24141691267759863,5.0,-1.7442926441586626,0.6,5.0,-4.0,0.1,10.0,-9.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,4.0,-3,0.001534792436069464
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,test:17941,5,6,URTI,urti,Acute dystonic reactions,0,"[""current_pool"", ""ranked_diff_top10""]","{""current_pool"": 6, ""ranked_diff_top10"": 6}","{""current_pool"": 3.0, ""ranked_diff_top10"": 5.0}",1,1,0,0,0,0,0,0,0,validate,Acute dystonic reactions,Acute dystonic reactions,Acute dystonic reactions,,Acute dystonic reactions,"[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Anaphylaxis"", ""Anemia"", ""URTI"", ""Viral pharyngitis"", ""Bronchospasm / acute asthma exacerbation"", ""Pericarditis"", ""Acute laryngitis""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola"", ""Atrial fibrillation"", ""Epiglottitis"", ""Anaphylaxis"", ""Bronchiectasis"", ""Anemia""]",0.998310923576355,3,0,0,1.334475907084082,3,0.998310923576355,0.996892150840722,0.0035747866482617,0.0,0.0,0,1.0,0.354673637336925,True,True,True,1,6.0,0.51626109013046,1.0,1,6.0,0.16666666666666666,3.0,1,6.0,0.16666666666666666,5.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,6,0.16666666666666666,99,0.0,99,0.0,0,0,0,0,0,scale_meddx100|ddxplus|test:17941|5,scale_meddx100|ddxplus|test:17941,23,0.16666666666666666,0.16666666666666666,0,2,0.2245190524233903,6.0,-1.7831477331212637,0.5,6.0,-5.0,0.0,11.0,-10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,7.0,-4,0.0008627990631411425
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,test:17941,5,7,Viral pharyngitis,viral pharyngitis,Acute dystonic reactions,0,"[""current_pool"", ""ranked_diff_top10""]","{""current_pool"": 7, ""ranked_diff_top10"": 7}","{""current_pool"": 2.0, ""ranked_diff_top10"": 4.0}",1,1,0,0,0,0,0,0,0,validate,Acute dystonic reactions,Acute dystonic reactions,Acute dystonic reactions,,Acute dystonic reactions,"[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Anaphylaxis"", ""Anemia"", ""URTI"", ""Viral pharyngitis"", ""Bronchospasm / acute asthma exacerbation"", ""Pericarditis"", ""Acute laryngitis""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola"", ""Atrial fibrillation"", ""Epiglottitis"", ""Anaphylaxis"", ""Bronchiectasis"", ""Anemia""]",0.998310923576355,3,0,0,1.334475907084082,3,0.998310923576355,0.996892150840722,0.0035747866482617,0.0,0.0,0,1.0,0.354673637336925,True,True,True,1,7.0,0.4838979751310059,1.0,1,7.0,0.14285714285714285,2.0,1,7.0,0.14285714285714285,4.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,7,0.14285714285714285,99,0.0,99,0.0,0,0,0,0,0,scale_meddx100|ddxplus|test:17941|5,scale_meddx100|ddxplus|test:17941,23,0.14285714285714285,0.14285714285714285,0,2,0.21044451523270163,7.0,-1.8155108481207178,0.4,7.0,-6.0,0.0,11.0,-10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,7.0,-4,0.0008823390578788926
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,test:17941,5,8,Bronchospasm / acute asthma exacerbation,bronchospasm acute asthma exacerbation,Acute dystonic reactions,0,"[""current_pool"", ""ranked_diff_top10""]","{""current_pool"": 8, ""ranked_diff_top10"": 8}","{""current_pool"": 1.0, ""ranked_diff_top10"": 3.0}",1,1,0,0,0,0,0,0,0,validate,Acute dystonic reactions,Acute dystonic reactions,Acute dystonic reactions,,Acute dystonic reactions,"[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Anaphylaxis"", ""Anemia"", ""URTI"", ""Viral pharyngitis"", ""Bronchospasm / acute asthma exacerbation"", ""Pericarditis"", ""Acute laryngitis""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola"", ""Atrial fibrillation"", ""Epiglottitis"", ""Anaphylaxis"", ""Bronchiectasis"", ""Anemia""]",0.998310923576355,3,0,0,1.334475907084082,3,0.998310923576355,0.996892150840722,0.0035747866482617,0.0,0.0,0,1.0,0.354673637336925,True,True,True,1,8.0,0.4052070635991843,1.0,1,8.0,0.125,1.0,1,8.0,0.125,3.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,8,0.125,99,0.0,99,0.0,0,0,0,0,0,scale_meddx100|ddxplus|test:17941|5,scale_meddx100|ddxplus|test:17941,23,0.125,0.125,0,2,0.17622227917963632,8.0,-1.8942017596525396,0.3,8.0,-7.0,0.0,11.0,-10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,7.0,-4,0.0007656214882863733
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,test:17941,5,9,Pericarditis,pericarditis,Acute dystonic reactions,0,"[""ranked_diff_top10""]","{""ranked_diff_top10"": 9}","{""ranked_diff_top10"": 2.0}",0,1,0,0,0,0,0,0,0,validate,Acute dystonic reactions,Acute dystonic reactions,Acute dystonic reactions,,Acute dystonic reactions,"[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Anaphylaxis"", ""Anemia"", ""URTI"", ""Viral pharyngitis"", ""Bronchospasm / acute asthma exacerbation"", ""Pericarditis"", ""Acute laryngitis""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola"", ""Atrial fibrillation"", ""Epiglottitis"", ""Anaphylaxis"", ""Bronchiectasis"", ""Anemia""]",0.998310923576355,3,0,0,1.334475907084082,3,0.998310923576355,0.996892150840722,0.0035747866482617,0.0,0.0,0,1.0,0.354673637336925,True,True,True,1,99.0,0.0,0.0,0,99.0,0.0,0.0,1,9.0,0.1111111111111111,2.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,9,0.1111111111111111,99,0.0,99,0.0,0,0,0,0,0,scale_meddx100|ddxplus|test:17941|5,scale_meddx100|ddxplus|test:17941,23,0.1111111111111111,0.010101010101010102,0,1,0.0,9.0,-2.299408823251724,0.2,9.0,-8.0,0.0,11.0,-10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,-5,0.0004062056845141451
scale_meddx100,saved_sources_plus_ddx_bayes10_plus_visible_rare_hpo10_v1,ddxplus,test:17941,5,10,Acute laryngitis,acute laryngitis,Acute dystonic reactions,0,"[""ranked_diff_top10""]","{""ranked_diff_top10"": 10}","{""ranked_diff_top10"": 1.0}",0,1,0,0,0,0,0,0,0,validate,Acute dystonic reactions,Acute dystonic reactions,Acute dystonic reactions,,Acute dystonic reactions,"[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Anaphylaxis"", ""Anemia"", ""URTI"", ""Viral pharyngitis"", ""Bronchospasm / acute asthma exacerbation"", ""Pericarditis"", ""Acute laryngitis""]","[""Acute dystonic reactions"", ""Myasthenia gravis"", ""Guillain-Barr\u00e9 syndrome"", ""Scombroid food poisoning"", ""Ebola"", ""Atrial fibrillation"", ""Epiglottitis"", ""Anaphylaxis"", ""Bronchiectasis"", ""Anemia""]",0.998310923576355,3,0,0,1.334475907084082,3,0.998310923576355,0.996892150840722,0.0035747866482617,0.0,0.0,0,1.0,0.354673637336925,True,True,True,1,99.0,0.0,0.0,0,99.0,0.0,0.0,1,10.0,0.1,1.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,0,99.0,0.0,0.0,10,0.1,99,0.0,99,0.0,0,0,0,0,0,scale_meddx100|ddxplus|test:17941|5,scale_meddx100|ddxplus|test:17941,23,0.1,0.010101010101010102,0,1,0.0,9.0,-2.299408823251724,0.1,10.0,-9.0,0.0,11.0,-10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,-5,0.0010548328526553824
